comparison,permutation_delta_auc
standard_plus_trace_axis_vs_standard_CMS_like,-6.324178160954652e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.000186233812807024
standard_plus_trace_axis_vs_standard_CMS_like,0.00010997199566031846
standard_plus_trace_axis_vs_standard_CMS_like,7.362251928544339e-06
standard_plus_trace_axis_vs_standard_CMS_like,-2.445198715472774e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00018561810178407967
standard_plus_trace_axis_vs_standard_CMS_like,-6.568585402422222e-05
standard_plus_trace_axis_vs_standard_CMS_like,-4.3617869916356966e-05
standard_plus_trace_axis_vs_standard_CMS_like,3.0372574250092654e-06
standard_plus_trace_axis_vs_standard_CMS_like,-0.00012064557150592847
standard_plus_trace_axis_vs_standard_CMS_like,0.0003117112141098888
standard_plus_trace_axis_vs_standard_CMS_like,-0.00011483386014166097
standard_plus_trace_axis_vs_standard_CMS_like,-0.0002968853431943863
standard_plus_trace_axis_vs_standard_CMS_like,-0.00014875428144422997
standard_plus_trace_axis_vs_standard_CMS_like,-4.667389901857888e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00019865690899856236
standard_plus_trace_axis_vs_standard_CMS_like,8.090593016985004e-06
standard_plus_trace_axis_vs_standard_CMS_like,-4.6557514618128515e-05
standard_plus_trace_axis_vs_standard_CMS_like,5.597714240246354e-06
standard_plus_trace_axis_vs_standard_CMS_like,8.202847648475231e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00015307176727685778
standard_plus_trace_axis_vs_standard_CMS_like,1.0515893754003969e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00017039427130460805
standard_plus_trace_axis_vs_standard_CMS_like,0.00026111778882276226
standard_plus_trace_axis_vs_standard_CMS_like,0.0001359257170178152
standard_plus_trace_axis_vs_standard_CMS_like,-1.8771677523510277e-07
standard_plus_trace_axis_vs_standard_CMS_like,-0.0002524715541508682
standard_plus_trace_axis_vs_standard_CMS_like,-2.4271779050510922e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.0002617147281681609
standard_plus_trace_axis_vs_standard_CMS_like,-4.925312751158373e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.0002246819627306218
standard_plus_trace_axis_vs_standard_CMS_like,0.00012022508592923753
standard_plus_trace_axis_vs_standard_CMS_like,5.592458170688985e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.0003370379614380248
standard_plus_trace_axis_vs_standard_CMS_like,2.3273125805856054e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.0002975123172239691
standard_plus_trace_axis_vs_standard_CMS_like,4.633600882297806e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00013881280102256977
standard_plus_trace_axis_vs_standard_CMS_like,4.586671688444621e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.0001467194315997178
standard_plus_trace_axis_vs_standard_CMS_like,-0.00017685172837600405
standard_plus_trace_axis_vs_standard_CMS_like,0.00010082268003075434
standard_plus_trace_axis_vs_standard_CMS_like,0.00021358790130854288
standard_plus_trace_axis_vs_standard_CMS_like,0.00011950425351214822
standard_plus_trace_axis_vs_standard_CMS_like,-0.00027716006444267194
standard_plus_trace_axis_vs_standard_CMS_like,-0.00014190261914437396
standard_plus_trace_axis_vs_standard_CMS_like,0.00015942034861859966
standard_plus_trace_axis_vs_standard_CMS_like,-0.00010363092299014998
standard_plus_trace_axis_vs_standard_CMS_like,-0.00018568943415875339
standard_plus_trace_axis_vs_standard_CMS_like,-7.479011762800969e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.0001976056950567795
standard_plus_trace_axis_vs_standard_CMS_like,-4.181578887274551e-05
standard_plus_trace_axis_vs_standard_CMS_like,-4.270556638819034e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.000164015655278682
standard_plus_trace_axis_vs_standard_CMS_like,-0.0002029894121730047
standard_plus_trace_axis_vs_standard_CMS_like,-2.4928787763944804e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00019769955344439705
standard_plus_trace_axis_vs_standard_CMS_like,-0.00011749568401597799
standard_plus_trace_axis_vs_standard_CMS_like,7.825536930050614e-05
standard_plus_trace_axis_vs_standard_CMS_like,-1.8133440496947983e-06
standard_plus_trace_axis_vs_standard_CMS_like,-8.320358349822587e-05
standard_plus_trace_axis_vs_standard_CMS_like,3.15852246174364e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00010248960499559256
standard_plus_trace_axis_vs_standard_CMS_like,0.0003525734017643112
standard_plus_trace_axis_vs_standard_CMS_like,-2.511650453929093e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00021832211838224147
standard_plus_trace_axis_vs_standard_CMS_like,0.00014466581007754886
standard_plus_trace_axis_vs_standard_CMS_like,5.135180105997339e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00011351608837861793
standard_plus_trace_axis_vs_standard_CMS_like,-0.00015253865163500357
standard_plus_trace_axis_vs_standard_CMS_like,6.470221812160393e-05
standard_plus_trace_axis_vs_standard_CMS_like,2.7729522051989086e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00012816925986125494
standard_plus_trace_axis_vs_standard_CMS_like,7.155388042112687e-05
standard_plus_trace_axis_vs_standard_CMS_like,-9.082113024139193e-05
standard_plus_trace_axis_vs_standard_CMS_like,9.858134173368338e-05
standard_plus_trace_axis_vs_standard_CMS_like,8.41834650656681e-05
standard_plus_trace_axis_vs_standard_CMS_like,6.720260556891677e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00012327360636055218
standard_plus_trace_axis_vs_standard_CMS_like,-0.00012763989855490987
standard_plus_trace_axis_vs_standard_CMS_like,-2.7556822618679533e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00020663862628578222
standard_plus_trace_axis_vs_standard_CMS_like,0.0001792432400937738
standard_plus_trace_axis_vs_standard_CMS_like,-0.00017565784968476272
standard_plus_trace_axis_vs_standard_CMS_like,1.9672718054808414e-05
standard_plus_trace_axis_vs_standard_CMS_like,-6.080146353015792e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00017795925735042406
standard_plus_trace_axis_vs_standard_CMS_like,-0.00013729604947798624
standard_plus_trace_axis_vs_standard_CMS_like,-0.00022079622548121236
standard_plus_trace_axis_vs_standard_CMS_like,6.922619240690153e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.0001910656426039603
standard_plus_trace_axis_vs_standard_CMS_like,0.000110538900321977
standard_plus_trace_axis_vs_standard_CMS_like,-7.604406568717526e-05
standard_plus_trace_axis_vs_standard_CMS_like,7.5300707256587e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00015944662896716366
standard_plus_trace_axis_vs_standard_CMS_like,0.00017104001701173654
standard_plus_trace_axis_vs_standard_CMS_like,-0.00012638219616012414
standard_plus_trace_axis_vs_standard_CMS_like,-8.965728623422375e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.0003686532207393123
standard_plus_trace_axis_vs_standard_CMS_like,-3.943554016183626e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00010307528133479682
standard_plus_trace_axis_vs_standard_CMS_like,4.8205667905421024e-05
standard_plus_trace_axis_vs_standard_CMS_like,-2.9580409456886336e-05
standard_plus_trace_axis_vs_standard_CMS_like,5.849254719469954e-06
standard_plus_trace_axis_vs_standard_CMS_like,-0.0002168391558571292
standard_plus_trace_axis_vs_standard_CMS_like,-3.0387591590685936e-05
standard_plus_trace_axis_vs_standard_CMS_like,-5.495971748170625e-05
standard_plus_trace_axis_vs_standard_CMS_like,2.7106302358248513e-06
standard_plus_trace_axis_vs_standard_CMS_like,8.162676258527402e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00020755092981383783
standard_plus_trace_axis_vs_standard_CMS_like,0.00013577554359789357
standard_plus_trace_axis_vs_standard_CMS_like,-2.4898753079982683e-05
standard_plus_trace_axis_vs_standard_CMS_like,2.5923686673423596e-05
standard_plus_trace_axis_vs_standard_CMS_like,6.983064041454767e-07
standard_plus_trace_axis_vs_standard_CMS_like,6.140215721128772e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00017411106345599503
standard_plus_trace_axis_vs_standard_CMS_like,0.00013606087309625536
standard_plus_trace_axis_vs_standard_CMS_like,7.78649184052238e-06
standard_plus_trace_axis_vs_standard_CMS_like,0.00017914562737053608
standard_plus_trace_axis_vs_standard_CMS_like,0.00025164184600368067
standard_plus_trace_axis_vs_standard_CMS_like,-0.00016084324177567666
standard_plus_trace_axis_vs_standard_CMS_like,-9.637003812013045e-05
standard_plus_trace_axis_vs_standard_CMS_like,-4.3681693619901374e-05
standard_plus_trace_axis_vs_standard_CMS_like,5.8699035646370135e-05
standard_plus_trace_axis_vs_standard_CMS_like,-3.1573961611908175e-06
standard_plus_trace_axis_vs_standard_CMS_like,0.00023912864576014492
standard_plus_trace_axis_vs_standard_CMS_like,3.768601981590791e-05
standard_plus_trace_axis_vs_standard_CMS_like,-5.29736740007003e-06
standard_plus_trace_axis_vs_standard_CMS_like,-4.9744945462837364e-06
standard_plus_trace_axis_vs_standard_CMS_like,-2.2664923453707964e-05
standard_plus_trace_axis_vs_standard_CMS_like,-1.2212853403026358e-05
standard_plus_trace_axis_vs_standard_CMS_like,9.163206671070068e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.0001589360393383643
standard_plus_trace_axis_vs_standard_CMS_like,0.00027049611891794
standard_plus_trace_axis_vs_standard_CMS_like,4.4676592529269143e-05
standard_plus_trace_axis_vs_standard_CMS_like,2.4617177917019006e-05
standard_plus_trace_axis_vs_standard_CMS_like,-5.018795705280521e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00018723622038741006
standard_plus_trace_axis_vs_standard_CMS_like,7.120472721899862e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00016411702233731784
standard_plus_trace_axis_vs_standard_CMS_like,8.556506053192248e-05
standard_plus_trace_axis_vs_standard_CMS_like,1.6729319017749766e-05
standard_plus_trace_axis_vs_standard_CMS_like,8.938697407745444e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00018317402936929295
standard_plus_trace_axis_vs_standard_CMS_like,-0.00017097619330808111
standard_plus_trace_axis_vs_standard_CMS_like,8.249776842306211e-05
standard_plus_trace_axis_vs_standard_CMS_like,7.224092381885594e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00013344034691253892
standard_plus_trace_axis_vs_standard_CMS_like,1.2580778282811345e-05
standard_plus_trace_axis_vs_standard_CMS_like,9.260443960679154e-05
standard_plus_trace_axis_vs_standard_CMS_like,-4.293833518953516e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00022270718225403385
standard_plus_trace_axis_vs_standard_CMS_like,0.00011649327643570295
standard_plus_trace_axis_vs_standard_CMS_like,0.0001957885966713535
standard_plus_trace_axis_vs_standard_CMS_like,-6.998832251492448e-05
standard_plus_trace_axis_vs_standard_CMS_like,-3.633445903339361e-05
standard_plus_trace_axis_vs_standard_CMS_like,-3.025994418359712e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00021233019891386817
standard_plus_trace_axis_vs_standard_CMS_like,-0.00022629257266304492
standard_plus_trace_axis_vs_standard_CMS_like,-3.18442737672342e-05
standard_plus_trace_axis_vs_standard_CMS_like,3.2073288233069874e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00014910343464635822
standard_plus_trace_axis_vs_standard_CMS_like,-4.441378904340709e-05
standard_plus_trace_axis_vs_standard_CMS_like,-1.3046315885612003e-05
standard_plus_trace_axis_vs_standard_CMS_like,-1.740134507322022e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.0001378066391068966
standard_plus_trace_axis_vs_standard_CMS_like,-0.000148176113776044
standard_plus_trace_axis_vs_standard_CMS_like,-5.925843163667732e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00015530184256795643
standard_plus_trace_axis_vs_standard_CMS_like,1.3339154055103108e-05
standard_plus_trace_axis_vs_standard_CMS_like,-6.567083668207463e-05
standard_plus_trace_axis_vs_standard_CMS_like,-3.6454597769353114e-06
standard_plus_trace_axis_vs_standard_CMS_like,0.00018123679224779643
standard_plus_trace_axis_vs_standard_CMS_like,-4.273935540777263e-05
standard_plus_trace_axis_vs_standard_CMS_like,-9.355428648982755e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00010039468578326716
standard_plus_trace_axis_vs_standard_CMS_like,6.157110231663765e-07
standard_plus_trace_axis_vs_standard_CMS_like,0.00035779568245419835
standard_plus_trace_axis_vs_standard_CMS_like,6.844153628615679e-05
standard_plus_trace_axis_vs_standard_CMS_like,-9.375326627181213e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00019180900103432652
standard_plus_trace_axis_vs_standard_CMS_like,-2.8885857387916936e-05
standard_plus_trace_axis_vs_standard_CMS_like,-1.2914914142792e-05
standard_plus_trace_axis_vs_standard_CMS_like,-3.0286224531939077e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00011998105412125426
standard_plus_trace_axis_vs_standard_CMS_like,-0.00014863789704344654
standard_plus_trace_axis_vs_standard_CMS_like,8.185202271582259e-05
standard_plus_trace_axis_vs_standard_CMS_like,-3.8144048747246195e-05
standard_plus_trace_axis_vs_standard_CMS_like,-1.6639214965419313e-05
standard_plus_trace_axis_vs_standard_CMS_like,-5.5609217524565935e-05
standard_plus_trace_axis_vs_standard_CMS_like,8.969858392482433e-05
standard_plus_trace_axis_vs_standard_CMS_like,-2.6160209810166535e-05
standard_plus_trace_axis_vs_standard_CMS_like,4.084341597676566e-05
standard_plus_trace_axis_vs_standard_CMS_like,-2.2342050600032692e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00018407506989093214
standard_plus_trace_axis_vs_standard_CMS_like,0.00010194898068294211
standard_plus_trace_axis_vs_standard_CMS_like,-5.859766858784532e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00017573293639494558
standard_plus_trace_axis_vs_standard_CMS_like,0.0002012361374915672
standard_plus_trace_axis_vs_standard_CMS_like,-5.3375387897736104e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00014970788266288615
standard_plus_trace_axis_vs_standard_CMS_like,-4.61820810671032e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00011306932245369605
standard_plus_trace_axis_vs_standard_CMS_like,-4.978248881815084e-05
standard_plus_trace_axis_vs_standard_CMS_like,-4.216118773769928e-06
standard_plus_trace_axis_vs_standard_CMS_like,0.00011324202188722765
standard_plus_trace_axis_vs_standard_CMS_like,-1.3609466211539356e-05
standard_plus_trace_axis_vs_standard_CMS_like,-2.1482307768883047e-05
standard_plus_trace_axis_vs_standard_CMS_like,4.935824890583973e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00016242006268840647
standard_plus_trace_axis_vs_standard_CMS_like,2.4639703930073864e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00014619757896416896
standard_plus_trace_axis_vs_standard_CMS_like,-2.2349559271050978e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00016879492437882337
standard_plus_trace_axis_vs_standard_CMS_like,0.00021425992736412436
standard_plus_trace_axis_vs_standard_CMS_like,0.00018769800365470157
standard_plus_trace_axis_vs_standard_CMS_like,9.408364779650569e-05
standard_plus_trace_axis_vs_standard_CMS_like,-9.029927760584311e-05
standard_plus_trace_axis_vs_standard_CMS_like,5.024051774993321e-05
standard_plus_trace_axis_vs_standard_CMS_like,1.7314995356620955e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.0002686339685067374
standard_plus_trace_axis_vs_standard_CMS_like,-5.620615686996455e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00018222042815052575
standard_plus_trace_axis_vs_standard_CMS_like,-0.00032714904171327053
standard_plus_trace_axis_vs_standard_CMS_like,0.0003002304561305902
standard_plus_trace_axis_vs_standard_CMS_like,0.00041801522398066115
standard_plus_trace_axis_vs_standard_CMS_like,-0.0002567177076088223
standard_plus_trace_axis_vs_standard_CMS_like,7.34122764970424e-05
standard_plus_trace_axis_vs_standard_CMS_like,7.549217836755329e-05
standard_plus_trace_axis_vs_standard_CMS_like,-5.000774894836635e-05
standard_plus_trace_axis_vs_standard_CMS_like,-4.9970205593496964e-05
standard_plus_trace_axis_vs_standard_CMS_like,-4.959477204136142e-06
standard_plus_trace_axis_vs_standard_CMS_like,3.29855917612365e-05
standard_plus_trace_axis_vs_standard_CMS_like,-6.753674142889743e-05
standard_plus_trace_axis_vs_standard_CMS_like,-3.531327977557286e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00012503438971311898
standard_plus_trace_axis_vs_standard_CMS_like,-7.739562646957854e-05
standard_plus_trace_axis_vs_standard_CMS_like,6.93463311431941e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.0002571081585014401
standard_plus_trace_axis_vs_standard_CMS_like,0.00015678480509295767
standard_plus_trace_axis_vs_standard_CMS_like,9.067471115642434e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00018823487363217595
standard_plus_trace_axis_vs_standard_CMS_like,-0.0001629907216853521
standard_plus_trace_axis_vs_standard_CMS_like,4.8956535005917345e-06
standard_plus_trace_axis_vs_standard_CMS_like,-0.00011775473316566476
standard_plus_trace_axis_vs_standard_CMS_like,-0.0001576145132397011
standard_plus_trace_axis_vs_standard_CMS_like,-0.00020978475944011254
standard_plus_trace_axis_vs_standard_CMS_like,0.00019395272660871488
standard_plus_trace_axis_vs_standard_CMS_like,-5.714098641096399e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00011232220968770967
standard_plus_trace_axis_vs_standard_CMS_like,8.445002288648418e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00023764943757043078
standard_plus_trace_axis_vs_standard_CMS_like,-4.734217073865121e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00011507038327851493
standard_plus_trace_axis_vs_standard_CMS_like,-0.00013372192207572464
standard_plus_trace_axis_vs_standard_CMS_like,3.6743681603668144e-05
standard_plus_trace_axis_vs_standard_CMS_like,-6.332813132603476e-05
standard_plus_trace_axis_vs_standard_CMS_like,7.23197648643259e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00014188384746682825
standard_plus_trace_axis_vs_standard_CMS_like,0.00010682210817059001
standard_plus_trace_axis_vs_standard_CMS_like,2.4485776174421048e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00018446176644781875
standard_plus_trace_axis_vs_standard_CMS_like,-9.434645128181263e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00023370738528860624
standard_plus_trace_axis_vs_standard_CMS_like,-0.00011347854502397059
standard_plus_trace_axis_vs_standard_CMS_like,-0.00016698158032901755
standard_plus_trace_axis_vs_standard_CMS_like,-4.8641170824037516e-05
standard_plus_trace_axis_vs_standard_CMS_like,3.172413503116367e-05
standard_plus_trace_axis_vs_standard_CMS_like,1.276474070888156e-07
standard_plus_trace_axis_vs_standard_CMS_like,0.00015371751298387526
standard_plus_trace_axis_vs_standard_CMS_like,0.00011636562902828107
standard_plus_trace_axis_vs_standard_CMS_like,0.000176112124281258
standard_plus_trace_axis_vs_standard_CMS_like,-8.469780902975454e-05
standard_plus_trace_axis_vs_standard_CMS_like,3.271152526951315e-05
standard_plus_trace_axis_vs_standard_CMS_like,4.873127487647899e-06
standard_plus_trace_axis_vs_standard_CMS_like,-2.9021013466468126e-05
standard_plus_trace_axis_vs_standard_CMS_like,-5.037191949297526e-05
standard_plus_trace_axis_vs_standard_CMS_like,8.054926829492715e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00010523402425122175
standard_plus_trace_axis_vs_standard_CMS_like,4.8656188165963066e-05
standard_plus_trace_axis_vs_standard_CMS_like,-2.1748865589921174e-05
standard_plus_trace_axis_vs_standard_CMS_like,-4.447010407604424e-05
standard_plus_trace_axis_vs_standard_CMS_like,6.406398108516065e-05
standard_plus_trace_axis_vs_standard_CMS_like,6.363974117307158e-05
standard_plus_trace_axis_vs_standard_CMS_like,8.399950262560907e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.0002525353778543016
standard_plus_trace_axis_vs_standard_CMS_like,-0.00023493880733460593
standard_plus_trace_axis_vs_standard_CMS_like,3.421325947217113e-05
standard_plus_trace_axis_vs_standard_CMS_like,-5.836489978638948e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00015613155071469986
standard_plus_trace_axis_vs_standard_CMS_like,1.7093489561692543e-05
standard_plus_trace_axis_vs_standard_CMS_like,-2.4313076741111495e-05
standard_plus_trace_axis_vs_standard_CMS_like,-3.066541241825149e-05
standard_plus_trace_axis_vs_standard_CMS_like,-7.326210307667669e-05
standard_plus_trace_axis_vs_standard_CMS_like,-3.4960372237935466e-05
standard_plus_trace_axis_vs_standard_CMS_like,-9.446283568270708e-05
standard_plus_trace_axis_vs_standard_CMS_like,-3.570373066819066e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.0001304931935398601
standard_plus_trace_axis_vs_standard_CMS_like,3.5662432977479064e-05
standard_plus_trace_axis_vs_standard_CMS_like,5.726487948276571e-05
standard_plus_trace_axis_vs_standard_CMS_like,-2.1786408945012603e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00026227036982306995
standard_plus_trace_axis_vs_standard_CMS_like,0.00010803100420353484
standard_plus_trace_axis_vs_standard_CMS_like,-4.614078337661365e-05
standard_plus_trace_axis_vs_standard_CMS_like,4.9467124635604875e-05
standard_plus_trace_axis_vs_standard_CMS_like,-8.9980159087788e-05
standard_plus_trace_axis_vs_standard_CMS_like,5.300746301839521e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.0001751284883781956
standard_plus_trace_axis_vs_standard_CMS_like,-0.00012867234081936907
standard_plus_trace_axis_vs_standard_CMS_like,7.628809749693488e-06
standard_plus_trace_axis_vs_standard_CMS_like,9.014159551457013e-06
standard_plus_trace_axis_vs_standard_CMS_like,-0.0001267275950265212
standard_plus_trace_axis_vs_standard_CMS_like,0.0001500908248847077
standard_plus_trace_axis_vs_standard_CMS_like,0.0001432316539138334
standard_plus_trace_axis_vs_standard_CMS_like,0.0002417716979568052
standard_plus_trace_axis_vs_standard_CMS_like,0.0001881522782509748
standard_plus_trace_axis_vs_standard_CMS_like,0.00016863348795193023
standard_plus_trace_axis_vs_standard_CMS_like,0.0001305532629080064
standard_plus_trace_axis_vs_standard_CMS_like,-6.964292364686209e-06
standard_plus_trace_axis_vs_standard_CMS_like,0.0001386926622862772
standard_plus_trace_axis_vs_standard_CMS_like,5.132552071129837e-05
standard_plus_trace_axis_vs_standard_CMS_like,3.3635091804096184e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.0002179617021735858
standard_plus_trace_axis_vs_standard_CMS_like,0.00041733568925395037
standard_plus_trace_axis_vs_standard_CMS_like,0.00016863724228743937
standard_plus_trace_axis_vs_standard_CMS_like,6.594490317435309e-05
standard_plus_trace_axis_vs_standard_CMS_like,-1.302003553693698e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00011780353952761669
standard_plus_trace_axis_vs_standard_CMS_like,-2.3044111339687312e-05
standard_plus_trace_axis_vs_standard_CMS_like,-7.811645888677887e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00014138827518028751
standard_plus_trace_axis_vs_standard_CMS_like,-0.00012106981141823958
standard_plus_trace_axis_vs_standard_CMS_like,-0.00012318350230844377
standard_plus_trace_axis_vs_standard_CMS_like,-0.00016307331706666428
standard_plus_trace_axis_vs_standard_CMS_like,0.00013148809244911686
standard_plus_trace_axis_vs_standard_CMS_like,2.734282549488043e-05
standard_plus_trace_axis_vs_standard_CMS_like,2.344207090343442e-05
standard_plus_trace_axis_vs_standard_CMS_like,-4.989136454780496e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00013168331789548127
standard_plus_trace_axis_vs_standard_CMS_like,0.0003232220067735936
standard_plus_trace_axis_vs_standard_CMS_like,9.886667123171211e-05
standard_plus_trace_axis_vs_standard_CMS_like,-8.747601731862176e-07
standard_plus_trace_axis_vs_standard_CMS_like,6.690225872829636e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00019135848077356243
standard_plus_trace_axis_vs_standard_CMS_like,-0.00012724193899116276
standard_plus_trace_axis_vs_standard_CMS_like,-0.00018057978353402948
standard_plus_trace_axis_vs_standard_CMS_like,-0.00034472308622002235
standard_plus_trace_axis_vs_standard_CMS_like,-0.00013749502925974877
standard_plus_trace_axis_vs_standard_CMS_like,-7.503039510026177e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00010328927845870695
standard_plus_trace_axis_vs_standard_CMS_like,-0.00013907560450820977
standard_plus_trace_axis_vs_standard_CMS_like,-3.1570207275177786e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00019045368591652512
standard_plus_trace_axis_vs_standard_CMS_like,-0.00019780092050303288
standard_plus_trace_axis_vs_standard_CMS_like,-8.649989007181169e-06
standard_plus_trace_axis_vs_standard_CMS_like,-3.5039213283405424e-05
standard_plus_trace_axis_vs_standard_CMS_like,5.9934212027878964e-05
standard_plus_trace_axis_vs_standard_CMS_like,-3.9901077764636916e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00017169702572539247
standard_plus_trace_axis_vs_standard_CMS_like,1.457057610132484e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00016303952804719302
standard_plus_trace_axis_vs_standard_CMS_like,-8.519713565224851e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00026061846220004625
standard_plus_trace_axis_vs_standard_CMS_like,0.00016926797065242027
standard_plus_trace_axis_vs_standard_CMS_like,-9.81007867906225e-06
standard_plus_trace_axis_vs_standard_CMS_like,-0.0001384035784526283
standard_plus_trace_axis_vs_standard_CMS_like,-6.994327048870375e-06
standard_plus_trace_axis_vs_standard_CMS_like,0.000102737391139196
standard_plus_trace_axis_vs_standard_CMS_like,0.00024962201350120505
standard_plus_trace_axis_vs_standard_CMS_like,-2.9606689805339315e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00012713681759690676
standard_plus_trace_axis_vs_standard_CMS_like,-6.170250405146405e-05
standard_plus_trace_axis_vs_standard_CMS_like,4.227757214037009e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00012799280609232522
standard_plus_trace_axis_vs_standard_CMS_like,-2.0539969556643278e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00019268751554291086
standard_plus_trace_axis_vs_standard_CMS_like,0.0002936002996257736
standard_plus_trace_axis_vs_standard_CMS_like,-6.647426448080918e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00011644071573857495
standard_plus_trace_axis_vs_standard_CMS_like,5.7944414209698536e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00011784108288248607
standard_plus_trace_axis_vs_standard_CMS_like,0.00011996228244370855
standard_plus_trace_axis_vs_standard_CMS_like,0.00023271624071452557
standard_plus_trace_axis_vs_standard_CMS_like,-0.00015904116073228725
standard_plus_trace_axis_vs_standard_CMS_like,4.1748210833914e-05
standard_plus_trace_axis_vs_standard_CMS_like,-0.00014540916850780405
standard_plus_trace_axis_vs_standard_CMS_like,0.00015186662557920005
standard_plus_trace_axis_vs_standard_CMS_like,-1.780681330820766e-05
standard_plus_trace_axis_vs_standard_CMS_like,-4.842717370001637e-05
standard_plus_trace_axis_vs_standard_CMS_like,9.088495394449225e-05
standard_plus_trace_axis_vs_standard_CMS_like,5.384843417177709e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.0002959730396662197
standard_plus_trace_axis_vs_standard_CMS_like,-9.768405554733128e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00010380737675841356
standard_plus_trace_axis_vs_standard_CMS_like,0.0001644999645591394
standard_plus_trace_axis_vs_standard_CMS_like,-8.781015316483565e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00030586571372637206
