analysis,experiment,sqrt_s,luminosity,signal_region,N_obs,N_exp,sigma_exp,MET,HT_or_meff,N_jets,N_leptons,N_btags,category,source_path,source_url,source_comment,MET_extracted,HT_or_meff_extracted,N_jets_extracted,N_btags_extracted,N_leptons_extracted,MT2_low,MT2_high,MET_threshold,HT_meff_threshold,Njets_threshold,Nb_threshold,is_compressed,is_disappearing_track,is_long_lived,is_displaced,is_high_MET_label,is_high_multiplicity_label,category_enriched,MET_enriched,HT_or_meff_enriched,N_jets_enriched,N_leptons_enriched,N_btags_enriched,Delta_N,Z,z_MET,z_HT_or_meff,z_N_jets,z_N_leptons,z_N_btags,category_bonus,B_access,B_access_z,Z_capped_3,Z_capped_5,Z_conservative,Poisson_deviance_residual,row_id,MET_value,MET_confidence,MET_source,MET_source_text,MET_match_type,MET_verified,HT_or_meff_value,HT_or_meff_confidence,HT_or_meff_source,HT_or_meff_source_text,HT_or_meff_match_type,HT_or_meff_verified,N_jets_value,N_jets_confidence,N_jets_source,N_jets_source_text,N_jets_match_type,N_jets_verified,N_leptons_value,N_leptons_confidence,N_leptons_source,N_leptons_source_text,N_leptons_match_type,N_leptons_verified,N_btags_value,N_btags_confidence,N_btags_source,N_btags_source_text,N_btags_match_type,N_btags_verified,is_compressed_value,is_compressed_confidence,is_compressed_source,is_compressed_source_text,is_compressed_match_type,is_compressed_verified,is_long_lived_value,is_long_lived_confidence,is_long_lived_source,is_long_lived_source_text,is_long_lived_match_type,is_long_lived_verified,is_displaced_value,is_displaced_confidence,is_displaced_source,is_displaced_source_text,is_displaced_match_type,is_displaced_verified,is_disappearing_track_value,is_disappearing_track_confidence,is_disappearing_track_source,is_disappearing_track_source_text,is_disappearing_track_match_type,is_disappearing_track_verified,is_high_MET_value,is_high_MET_confidence,is_high_MET_source,is_high_MET_source_text,is_high_MET_match_type,is_high_MET_verified,is_high_multiplicity_value,is_high_multiplicity_confidence,is_high_multiplicity_source,is_high_multiplicity_source_text,is_high_multiplicity_match_type,is_high_multiplicity_verified,is_reconstruction_difficult_value,is_reconstruction_difficult_confidence,is_reconstruction_difficult_source,is_reconstruction_difficult_source_text,is_reconstruction_difficult_match_type,is_reconstruction_difficult_verified,MET_verified_imputed,MET_imputed,MET_original_missing,MET_imputation_method,z_MET_verified_imputed,HT_or_meff_verified_imputed,HT_or_meff_imputed,HT_or_meff_original_missing,HT_or_meff_imputation_method,z_HT_or_meff_verified_imputed,N_jets_verified_imputed,N_jets_imputed,N_jets_original_missing,N_jets_imputation_method,z_N_jets_verified_imputed,N_leptons_verified_imputed,N_leptons_imputed,N_leptons_original_missing,N_leptons_imputation_method,z_N_leptons_verified_imputed,N_btags_verified_imputed,N_btags_imputed,N_btags_original_missing,N_btags_imputation_method,z_N_btags_verified_imputed,is_compressed_verified_imputed,is_compressed_imputed,is_compressed_imputation_method,is_long_lived_verified_imputed,is_long_lived_imputed,is_long_lived_imputation_method,is_displaced_verified_imputed,is_displaced_imputed,is_displaced_imputation_method,is_disappearing_track_verified_imputed,is_disappearing_track_imputed,is_disappearing_track_imputation_method,is_high_MET_verified_imputed,is_high_MET_imputed,is_high_MET_imputation_method,is_high_multiplicity_verified_imputed,is_high_multiplicity_imputed,is_high_multiplicity_imputation_method,is_reconstruction_difficult_verified_imputed,is_reconstruction_difficult_imputed,is_reconstruction_difficult_imputation_method,R_missing_verified_imputed,R_lifetime_verified_imputed,R_displacement_verified_imputed,R_compression_verified_imputed,R_multiplicity_verified_imputed,R_reconstruction_verified_imputed,B_access_verified_imputed,B_access_verified_imputed_z,imputation_fraction,metadata_completeness_score
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SF_81_1,7.0,12.06,4.28,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_81_1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_81_1/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-5.0600000000000005,-1.1822429906542056,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.1381000575408872,-1.1822429906542056,-1.1822429906542056,-0.9033064668096534,-1.582473825561686,467,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,2.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_81_1/dataInfo.txt,label/comment-derived value=2,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,,0,1,,0.0,,0,1,,0.0,,0,1,,0.0,2.0,1,1,label_or_smodels_proxy,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR0j_MT2_100_105,13.0,16.33,5.29,100.0,100.0,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_100_105/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_100_105/dataInfo.txt,,,100.0,0.0,,,100.0,105.0,,100.0,0.0,,0,0,0,0,0,0,,100.0,100.0,0.0,,,-3.3299999999999983,-0.6294896030245744,-0.5309042165450748,-0.3418966975139262,-0.4976600563403501,0.0,0.0,0,-1.370460970399351,-1.0276255302284332,-0.6294896030245744,-0.6294896030245744,-0.4946836472556796,-0.8547407282084072,468,100.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_100_105/dataInfo.txt,label/comment-derived value=100,label_or_unavailable,0,100.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_100_105/dataInfo.txt,MT2_100,label_or_unavailable,0,0.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_100_105/dataInfo.txt,label/comment-derived value=0,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,100.0,1,1,label_or_smodels_proxy,-0.5309042165450748,100.0,1,1,label_or_smodels_proxy,-0.3418966975139262,0.0,1,1,label_or_smodels_proxy,-0.49766005634035015,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,-0.5309042165450748,0,0,0,-0.49766005634035015,0.0,-1.370460970399351,-1.0880468505815066,0.5833333333333334,0.0
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR0j_MT2_100_infty,58.0,76.0,13.0,100.0,100.0,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_100_infty/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_100_infty/dataInfo.txt,,,100.0,0.0,,,,,,100.0,0.0,,0,0,0,0,0,0,,100.0,100.0,0.0,,,-18.0,-1.3846153846153846,-0.5309042165450748,-0.3418966975139262,-0.4976600563403501,0.0,0.0,0,-1.370460970399351,-1.0276255302284332,-1.3846153846153846,-1.3846153846153846,-1.147638083514009,-2.155532822800489,469,100.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_100_infty/dataInfo.txt,label/comment-derived value=100,label_or_unavailable,0,100.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_100_infty/dataInfo.txt,MT2_100,label_or_unavailable,0,0.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_100_infty/dataInfo.txt,label/comment-derived value=0,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,100.0,1,1,label_or_smodels_proxy,-0.5309042165450748,100.0,1,1,label_or_smodels_proxy,-0.3418966975139262,0.0,1,1,label_or_smodels_proxy,-0.49766005634035015,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,-0.5309042165450748,0,0,0,-0.49766005634035015,0.0,-1.370460970399351,-1.0880468505815066,0.5833333333333334,0.0
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR0j_MT2_105_110,6.0,3.57,2.81,105.0,105.0,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_105_110/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_105_110/dataInfo.txt,,,105.0,0.0,,,105.0,110.0,,105.0,0.0,,0,0,0,0,0,0,,105.0,105.0,0.0,,,2.43,0.8647686832740213,-0.5308805464159032,-0.3418942346777331,-0.4976600563403501,0.0,0.0,0,-1.3704348374339863,-1.0276085680975364,0.8647686832740213,0.8647686832740213,0.6882416806391108,1.1706094486369432,470,105.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_105_110/dataInfo.txt,label/comment-derived value=105,label_or_unavailable,0,105.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_105_110/dataInfo.txt,MT2_105,label_or_unavailable,0,0.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_105_110/dataInfo.txt,label/comment-derived value=0,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,105.0,1,1,label_or_smodels_proxy,-0.5308805464159032,105.0,1,1,label_or_smodels_proxy,-0.3418942346777331,0.0,1,1,label_or_smodels_proxy,-0.49766005634035015,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,-0.5308805464159032,0,0,0,-0.49766005634035015,0.0,-1.3704348374339865,-1.088026102897862,0.5833333333333334,0.0
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR0j_MT2_110_115,6.0,9.46,3.57,110.0,110.0,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_110_115/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_110_115/dataInfo.txt,,,110.0,0.0,,,110.0,115.0,,110.0,0.0,,0,0,0,0,0,0,,110.0,110.0,0.0,,,-3.460000000000001,-0.9691876750700285,-0.5308568762867316,-0.3418917718415399,-0.4976600563403501,0.0,0.0,0,-1.3704087044686215,-1.0275916059666397,-0.9691876750700285,-0.9691876750700285,-0.7182675532091161,-1.206749781011465,471,110.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_110_115/dataInfo.txt,label/comment-derived value=110,label_or_unavailable,0,110.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_110_115/dataInfo.txt,MT2_110,label_or_unavailable,0,0.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_110_115/dataInfo.txt,label/comment-derived value=0,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,110.0,1,1,label_or_smodels_proxy,-0.5308568762867316,110.0,1,1,label_or_smodels_proxy,-0.34189177184153996,0.0,1,1,label_or_smodels_proxy,-0.49766005634035015,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,-0.5308568762867316,0,0,0,-0.49766005634035015,0.0,-1.3704087044686217,-1.088005355214217,0.5833333333333334,0.0
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR0j_MT2_110_infty,39.0,58.0,11.0,110.0,110.0,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_110_infty/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_110_infty/dataInfo.txt,,,110.0,0.0,,,,,,110.0,0.0,,0,0,0,0,0,0,,110.0,110.0,0.0,,,-19.0,-1.7272727272727273,-0.5308568762867316,-0.3418917718415399,-0.4976600563403501,0.0,0.0,0,-1.3704087044686215,-1.0275916059666397,-1.7272727272727273,-1.7272727272727273,-1.4161763857498668,-2.653912880162368,472,110.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_110_infty/dataInfo.txt,label/comment-derived value=110,label_or_unavailable,0,110.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_110_infty/dataInfo.txt,MT2_110,label_or_unavailable,0,0.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_110_infty/dataInfo.txt,label/comment-derived value=0,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,110.0,1,1,label_or_smodels_proxy,-0.5308568762867316,110.0,1,1,label_or_smodels_proxy,-0.34189177184153996,0.0,1,1,label_or_smodels_proxy,-0.49766005634035015,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,-0.5308568762867316,0,0,0,-0.49766005634035015,0.0,-1.3704087044686217,-1.088005355214217,0.5833333333333334,0.0
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR0j_MT2_115_120,3.0,11.6,3.08,115.0,115.0,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_115_120/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_115_120/dataInfo.txt,,,115.0,0.0,,,115.0,120.0,,115.0,0.0,,0,0,0,0,0,0,,115.0,115.0,0.0,,,-8.6,-2.792207792207792,-0.5308332061575599,-0.3418893090053468,-0.4976600563403501,0.0,0.0,0,-1.370382571503257,-1.027574643835743,-2.792207792207792,-2.792207792207792,-1.829936352179525,-3.01424006066782,473,115.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_115_120/dataInfo.txt,label/comment-derived value=115,label_or_unavailable,0,115.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_115_120/dataInfo.txt,MT2_115,label_or_unavailable,0,0.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_115_120/dataInfo.txt,label/comment-derived value=0,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,115.0,1,1,label_or_smodels_proxy,-0.5308332061575599,115.0,1,1,label_or_smodels_proxy,-0.34188930900534686,0.0,1,1,label_or_smodels_proxy,-0.49766005634035015,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,-0.5308332061575599,0,0,0,-0.49766005634035015,0.0,-1.370382571503257,-1.0879846075305721,0.5833333333333334,0.0
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR0j_MT2_120_125,6.0,8.53,4.82,120.0,120.0,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_120_125/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_120_125/dataInfo.txt,,,120.0,0.0,,,120.0,125.0,,120.0,0.0,,0,0,0,0,0,0,,120.0,120.0,0.0,,,-2.53,-0.5248962655601658,-0.5308095360283883,-0.3418868461691537,-0.4976600563403501,0.0,0.0,0,-1.3703564385378924,-1.0275576817048464,-0.5248962655601658,-0.5248962655601658,-0.4420105822504486,-0.9154459529068916,474,120.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_120_125/dataInfo.txt,label/comment-derived value=120,label_or_unavailable,0,120.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_120_125/dataInfo.txt,MT2_120,label_or_unavailable,0,0.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_120_125/dataInfo.txt,label/comment-derived value=0,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,120.0,1,1,label_or_smodels_proxy,-0.5308095360283883,120.0,1,1,label_or_smodels_proxy,-0.34188684616915377,0.0,1,1,label_or_smodels_proxy,-0.49766005634035015,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,-0.5308095360283883,0,0,0,-0.49766005634035015,0.0,-1.3703564385378924,-1.0879638598469272,0.5833333333333334,0.0
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR0j_MT2_120_infty,30.0,40.0,8.0,120.0,120.0,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_120_infty/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_120_infty/dataInfo.txt,,,120.0,0.0,,,,,,120.0,0.0,,0,0,0,0,0,0,,120.0,120.0,0.0,,,-10.0,-1.25,-0.5308095360283883,-0.3418868461691537,-0.4976600563403501,0.0,0.0,0,-1.3703564385378924,-1.0275576817048464,-1.25,-1.25,-0.9759000729485332,-1.6550153029181167,475,120.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_120_infty/dataInfo.txt,label/comment-derived value=120,label_or_unavailable,0,120.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_120_infty/dataInfo.txt,MT2_120,label_or_unavailable,0,0.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_120_infty/dataInfo.txt,label/comment-derived value=0,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,120.0,1,1,label_or_smodels_proxy,-0.5308095360283883,120.0,1,1,label_or_smodels_proxy,-0.34188684616915377,0.0,1,1,label_or_smodels_proxy,-0.49766005634035015,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,-0.5308095360283883,0,0,0,-0.49766005634035015,0.0,-1.3703564385378924,-1.0879638598469272,0.5833333333333334,0.0
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR0j_MT2_125_130,1.0,8.57,3.08,125.0,125.0,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_125_130/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_125_130/dataInfo.txt,,,125.0,0.0,,,125.0,130.0,,125.0,0.0,,0,0,0,0,0,0,,125.0,125.0,0.0,,,-7.57,-2.457792207792208,-0.5307858658992167,-0.3418843833329606,-0.4976600563403501,0.0,0.0,0,-1.3703303055725276,-1.0275407195739494,-2.457792207792208,-2.457792207792208,-1.7341052353401467,-3.2929416233484345,476,125.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_125_130/dataInfo.txt,label/comment-derived value=125,label_or_unavailable,0,125.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_125_130/dataInfo.txt,MT2_125,label_or_unavailable,0,0.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR0j_MT2_125_130/dataInfo.txt,label/comment-derived value=0,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,125.0,1,1,label_or_smodels_proxy,-0.5307858658992167,125.0,1,1,label_or_smodels_proxy,-0.3418843833329606,0.0,1,1,label_or_smodels_proxy,-0.49766005634035015,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,-0.5307858658992167,0,0,0,-0.49766005634035015,0.0,-1.3703303055725276,-1.0879431121632825,0.5833333333333334,0.0
